TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
1,3,00:40,10.63,0.55,26.34,40.29,-0.27,1.02,1.02,1.02,-0.28,1504.23
1,3,00:50,10.81,3.75,26.27,40.2,-0.27,1.01,1.01,1.01,-0.27,1500.45
1,3,01:00,11.46,-0.12,26.2,40.2,5.03,1.05,1.05,1.05,-0.23,1550.17
1,3,01:10,11.67,-4.26,26.2,40.2,7.29,1.05,1.05,1.05,-0.27,1549.82
1,3,01:20,11.46,-2.19,26.13,40.14,7.29,1.05,1.05,1.05,-0.25,1549.65
1,3,01:30,11.51,-0.23,26.11,40.2,7.32,1.05,1.05,1.05,-0.24,1549.37
1,3,01:40,10.9,-0.69,26.03,40.15,7.32,1.02,1.02,1.02,-0.28,1489.51
1,3,01:50,11.21,3.88,26.05,40.18,9.75,1.03,1.03,1.03,-0.2,1502.11
1,3,02:00,9.26,-1.98,25.89,39.94,15.33,1,1,1,-0.21,1236.42
1,3,02:10,6.08,2.88,25.42,39.85,55.65,1,1,1,-0.21,500.07
1,3,02:20,7.31,0.82,25.1,39.61,52.45,1,1,1,-0.25,729.52
1,3,02:30,8.13,-3.06,24.83,39.17,63.48,1,1,1,-0.22,884.11
1,3,02:40,7.8,3.65,24.62,38.79,54.62,1,1,1,-0.21,809.43
1,3,02:50,8.8,-2.29,24.46,38.42,59.89,1,1,1,-0.29,1033.76
1,3,03:00,9.07,-0.42,24.29,38.08,57.18,1,1,1,-0.28,1113.94
1,3,03:10,8.4,1.82,24.17,37.81,51.12,1,1,1,-0.21,944.71
1,3,03:20,8.68,-0.7,24.03,37.6,49.49,1,1,1,-0.22,1058.26
1,3,03:30,8.84,-2.84,23.74,37.5,49.47,1,1,1,-0.29,1140.5
1,3,03:40,9.61,-0.71,23.53,37.31,41.94,1.01,1.01,1.01,-0.29,1295.04
1,3,03:50,12.03,-3.11,23.71,37.28,40.35,1.06,1.06,1.06,-0.21,1550.02
1,3,04:00,11.46,-1.3,23.55,37.12,31.33,1.04,1.04,1.04,-0.22,1528.44
1,3,04:10,10.63,-0.81,23.47,37.08,19.7,1.03,1.03,1.03,-0.24,1471.48
1,3,04:20,11.3,-3.33,23.3,37.14,18.22,1.05,1.05,1.05,-0.21,1549.59
1,3,04:30,11.12,-0.18,23.13,37.22,11.27,1.04,1.04,1.04,-0.24,1549.61
1,3,04:40,10.46,-1.1,23.05,37.22,11.25,1.02,1.02,1.02,-0.22,1507.93
1,3,04:50,10.77,-5.12,22.9,37.26,11.22,1.02,1.02,1.02,-0.23,1529.49
1,3,05:00,11.59,0.89,22.9,37.25,4.35,1.06,1.06,1.06,-0.22,1549.55
1,3,05:10,11.86,3.12,22.9,37.29,5.52,1.07,1.07,1.07,-0.23,1549.43
1,3,05:20,11.45,-2.66,22.9,37.16,11.22,1.06,1.06,1.06,-0.18,1549.52
1,3,05:30,11.27,-3.21,22.87,37.28,11.22,1.05,1.05,1.05,-0.21,1545.78
1,3,05:40,10.96,-3.28,22.79,37.39,8.44,1.04,1.04,1.04,-0.2,1539.29
1,3,05:50,10.78,-0.56,22.78,37.37,9.2,1.03,1.03,1.03,-0.23,1537.49
1,3,06:00,11.05,-2.56,22.78,37.39,11.29,1.04,1.04,1.04,-0.23,1545.07
1,3,06:10,11.3,-0.03,22.78,37.46,11.32,1.05,1.05,1.05,-0.21,1549.08
1,3,06:20,10.69,-0.78,22.79,37.59,11.32,1.03,1.03,1.03,-0.22,1524.64
1,3,06:30,11.26,0.44,22.79,37.59,11.32,1.05,1.05,1.05,-0.2,1501.81
1,3,06:40,10.84,-1.54,22.79,37.55,11.32,1.03,1.03,1.03,-0.18,1517.88
1,3,06:50,10.57,0.52,22.69,37.49,11.32,1.02,1.02,1.02,-0.23,1508.74
1,3,07:00,10.26,4.64,22.63,37.57,11.7,1.01,1.01,1.01,-0.2,1447.87
1,3,07:10,10.39,2.76,22.65,37.56,18.96,1.01,1.01,1.01,-0.24,1470.05
1,3,07:20,11.57,2.71,22.79,37.59,23.78,1.05,1.05,1.05,-0.27,1525.7
1,3,07:30,12.56,5.06,22.99,37.59,26.67,1.08,1.08,1.08,-0.24,1549.72
1,3,07:40,12.47,6.66,22.95,37.48,26.67,1.08,1.08,1.08,-0.21,1549.49
1,3,07:50,12.03,5.23,22.94,37.4,26.67,1.07,1.07,1.07,-0.25,1542.6
1,3,08:00,11.5,1.34,22.91,37.4,30,1.06,1.06,1.06,-0.26,1536.99
1,3,08:10,11.02,1.38,22.97,37.48,30.53,1.04,1.04,1.04,-0.24,1507.73
1,3,08:20,11.11,-4.1,22.95,37.51,34.7,1.04,1.04,1.04,-0.25,1507.68
1,3,08:30,11.09,-4.09,22.89,37.48,34.71,1.04,1.04,1.04,-0.24,1529.69
1,3,08:40,10.42,-1.96,22.81,37.64,34.71,1.02,1.02,1.02,-0.23,1473.63
1,3,08:50,10.74,-1.68,22.84,37.71,34.71,1.03,1.03,1.03,-0.19,1522.32
1,3,09:00,10.27,-1.14,22.9,37.77,34.71,1.02,1.02,1.02,-0.21,1461.12
1,3,09:10,9.46,0.47,22.88,37.67,34.71,1,1,1,-0.23,1345.22
1,3,09:20,10.03,2.06,22.9,37.73,34.71,1.01,1.01,1.01,-0.22,1436.2
1,3,09:30,10.09,3.02,22.9,37.74,34.71,1.01,1.01,1.01,-0.24,1419.69
1,3,09:40,10.36,1.18,22.9,37.76,34.71,1.02,1.02,1.02,-0.26,1481.26
1,3,09:50,10.55,0.72,22.9,37.74,34.71,1.02,1.02,1.02,-0.29,1491.6
1,3,10:00,10.02,1.13,22.9,37.63,39.77,1.01,1.01,1.01,-0.26,1425.98
1,3,10:10,9.93,-2.83,22.96,37.63,36.21,1.01,1.01,1.01,-0.24,1412.74
1,3,10:20,10.06,2.09,23.1,37.63,30.27,1,1,1,-0.2,1433.12
1,3,10:30,10.44,-4.39,23.16,37.72,40.26,1.01,1.01,1.01,-0.16,1471.25
1,3,10:40,10.75,-0.99,23.29,37.94,31.96,1.03,1.03,1.03,-0.19,1497.17
1,3,10:50,10.3,2.81,23.47,38.05,34.5,1.01,1.01,1.01,-0.23,1473.44
1,3,11:00,11.37,-2.18,23.71,38.19,42.37,1.04,1.04,1.04,-0.21,1541.39
1,3,11:10,10.55,-1.82,23.93,38.29,38.07,1.02,1.02,1.02,-0.2,1506.64
1,3,11:20,10.95,0.66,24.13,38.59,34.86,1.04,1.04,1.04,-0.22,1467.21
1,3,11:30,11.59,3.16,24.36,38.75,34.84,1.05,1.05,1.05,-0.2,1519.19
1,3,11:40,10.98,-0.17,24.54,38.9,34.84,1.04,1.04,1.04,-0.21,1485.11
1,3,11:50,11.88,0.66,24.77,39.01,34.84,1.07,1.07,1.07,-0.23,1519.26
1,3,12:00,11.97,1.41,24.93,39.15,34.84,1.07,1.07,1.07,-0.18,1512.91
1,3,12:10,11.9,-0.32,25.19,39.34,34.84,1.07,1.07,1.07,-0.23,1513.59
1,3,12:20,12.25,1.47,25.4,39.54,41.4,1.07,1.07,1.07,-0.25,1532.98
1,3,12:30,12.31,-0.89,25.64,39.44,41.54,1.07,1.07,1.07,-0.25,1533.87
1,3,12:40,12.4,-2.04,25.86,39.49,40.91,1.07,1.07,1.07,-0.22,1542.67
1,3,12:50,12.06,1.95,26.02,39.74,38.7,1.06,1.06,1.06,-0.25,1537.7
1,3,13:00,11.76,0.33,26.22,39.89,44.8,1.06,1.06,1.06,-0.2,1531.4
1,3,13:10,12.11,0.65,26.46,40.11,45.68,1.07,1.07,1.07,-0.22,1545.96
1,3,13:20,11.78,-0.4,26.67,40.4,41.08,1.05,1.05,1.05,-0.22,1527.88
1,3,13:30,11.73,1.52,26.83,40.42,42.71,1.05,1.05,1.05,-0.23,1526.19
1,3,13:40,11.31,-0.94,27.07,40.6,50.59,1.04,1.04,1.04,-0.22,1513.23
1,3,13:50,11.95,0.36,27.33,41.02,49.71,1.06,1.06,1.06,-0.18,1532.79
1,3,14:00,11.05,-0.04,27.52,41.03,50.81,1.03,1.03,1.03,-0.24,1472.91
1,3,14:10,11.24,-0.14,27.73,41.22,46.87,1.04,1.04,1.04,-0.2,1476.78
1,3,14:20,11.28,-0.83,27.97,41.46,49.18,1.03,1.03,1.03,-0.21,1467.35
1,3,14:30,11.43,0.35,28.04,41.53,42,1.04,1.04,1.04,-0.2,1470.05
1,3,14:40,11.19,0.42,28.21,41.6,53.93,1.05,1.05,1.05,-0.14,1462.09
1,3,14:50,11.48,-1.4,28.35,41.78,48.49,1.04,1.04,1.04,-0.22,1522.07
1,3,15:00,11.79,-0.78,28.54,42,42.5,1.05,1.05,1.05,-0.25,1504.42
1,3,15:10,11.04,-1.73,28.72,42.19,43.29,1.03,1.03,1.03,-0.2,1474.85
1,3,15:20,10.43,1.29,28.92,42.29,48.08,1.02,1.02,1.02,-0.2,1381.91
1,3,15:30,10.21,1.15,29.13,42.4,49.08,1.02,1.02,1.02,-0.23,1367.64
1,3,15:40,10.32,-4.71,29.2,42.53,48.99,1.02,1.02,1.02,-0.21,1377.27
1,3,15:50,10.54,-0.25,29.38,42.76,60.12,1.02,1.02,1.02,-0.29,1404.11
1,3,16:00,10.16,0.36,29.43,42.92,51.29,1.02,1.02,1.02,-0.18,1350.66
1,3,16:10,9.94,1.22,29.4,42.87,48.16,1.01,1.01,1.01,-0.24,1349.24
1,3,16:20,9.74,0.43,29.31,42.72,52.25,1.01,1.01,1.01,-0.31,1319.8
1,3,16:30,10.53,-0.74,29.4,42.82,56.42,1.02,1.02,1.02,-0.22,1429.52
1,3,16:40,10.71,-0.19,29.4,42.78,57.19,1.02,1.02,1.02,-0.21,1448.48
1,3,16:50,10.33,0.39,29.46,42.67,55.76,1.02,1.02,1.02,-0.18,1409.96
1,3,17:00,12.05,-0.86,29.44,42.95,61.68,1.06,1.06,1.06,-0.19,1521.61
1,3,17:10,11.62,-0.22,29.32,42.98,59.8,1.04,1.04,1.04,-0.22,1512.73
1,3,17:20,10.74,-1.75,29.22,42.9,52.35,1.02,1.02,1.02,-0.22,1477.55
1,3,17:30,11.18,0.55,29.31,42.92,53.22,1.02,1.02,1.02,-0.22,1511.29
1,3,17:40,11.57,-1.11,29.29,43.02,53.89,1.04,1.04,1.04,-0.26,1522.37
1,3,17:50,11.75,-3.31,29.27,42.99,48.09,1.05,1.05,1.05,-0.19,1531.61
1,3,18:00,11.43,-0.54,29.33,43.01,44.89,1.04,1.04,1.04,-0.21,1509.51
1,3,18:10,11.13,-1.6,29.44,43.03,43.06,1.03,1.03,1.03,-0.2,1500.73
1,3,18:20,11.23,-0.88,29.4,43.24,44.9,1.04,1.04,1.04,-0.19,1507.76
1,3,18:30,10.82,0.33,29.36,43.21,46.59,1.03,1.03,1.03,-0.25,1467.65
1,3,18:40,11.36,-1.06,29.27,43.2,47.13,1.03,1.03,1.03,-0.21,1516.53
1,3,18:50,11.14,-0.24,29.2,43.16,41.63,1.04,1.04,1.04,-0.23,1508.75
1,3,19:00,11,0.35,29.2,43.04,41.62,1.03,1.03,1.03,-0.22,1490.34
1,3,19:10,11.04,1.5,29.13,43.14,42.79,1.03,1.03,1.03,-0.2,1481.3
1,3,19:20,11.12,-0.42,29,42.99,48.52,1.03,1.03,1.03,-0.21,1489.68
1,3,19:30,11.72,1.64,28.88,42.92,52.29,1.05,1.05,1.05,-0.24,1530.56
1,3,19:40,11.54,-0.95,28.79,42.8,48.81,1.05,1.05,1.05,-0.21,1521.49
1,3,19:50,11.22,1.69,28.73,42.81,50.22,1.04,1.04,1.04,-0.21,1500.41
1,3,20:00,11.57,-3.04,28.64,42.73,52.23,1.05,1.05,1.05,-0.24,1538.8
1,3,20:10,12.02,-2.81,28.61,42.81,50.52,1.06,1.06,1.06,-0.27,1531.15
1,3,20:20,11.48,-0.23,28.51,42.66,48.08,1.05,1.05,1.05,-0.23,1523.27
1,3,20:30,11.86,0.22,28.4,42.61,51.69,1.06,1.06,1.06,-0.25,1526.9
1,3,20:40,11.19,-3.35,28.18,42.36,51.69,1.04,1.04,1.04,-0.18,1512.64
1,3,20:50,11.65,2.39,27.98,42.37,51.69,1.05,1.05,1.05,-0.23,1537.23
1,3,21:00,11.11,1.64,27.78,42.09,51.69,1.04,1.04,1.04,-0.19,1502.47
1,3,21:10,11.24,2.31,27.56,42.06,54.2,1.05,1.05,1.05,-0.25,1460.61
1,3,21:20,10.67,1.1,27.24,41.79,52.88,1.03,1.03,1.03,-0.24,1383.62
1,3,21:30,11.79,3.52,26.96,41.55,51.67,1.05,1.05,1.05,-0.22,1505.49
1,3,21:40,12.61,1.29,26.78,41.3,51.65,1.08,1.08,1.08,-0.25,1543.06
1,3,21:50,11.67,-2.61,26.55,40.99,51.65,1.06,1.06,1.06,-0.18,1519.69
1,3,22:00,11.74,-3.63,26.3,40.76,51.65,1.06,1.06,1.06,-0.22,1531.22
1,3,22:10,11.61,-5.08,26.11,40.6,51.65,1.06,1.06,1.06,-0.22,1513.98
1,3,22:20,12.15,-4.61,25.94,40.42,51.65,1.08,1.08,1.08,-0.18,1527.65
1,3,22:30,12.07,-4.82,25.83,40.29,51.65,1.07,1.07,1.07,-0.21,1526.19
1,3,22:40,12.41,-4.1,25.65,40.16,51.65,1.08,1.08,1.08,-0.2,1540.86
1,3,22:50,12.74,-3.8,25.51,39.98,51.65,1.09,1.09,1.09,-0.23,1524.33
1,3,23:00,12.71,-3.86,25.42,39.88,51.65,1.09,1.09,1.09,-0.2,1542.36
1,3,23:10,13.24,-5.21,25.3,39.74,51.65,1.1,1.1,1.1,-0.22,1549.43
1,3,23:20,12.56,-6.59,25.19,39.52,51.65,1.08,1.08,1.08,-0.21,1549.28
1,3,23:30,12.33,-7.94,25.05,39.24,51.65,1.07,1.07,1.07,-0.22,1546.3
1,3,23:40,12.41,-8.13,24.95,39.23,51.65,1.07,1.07,1.07,-0.19,1539.95
1,3,23:50,12,-2.83,24.88,39.12,45.84,1.06,1.06,1.06,-0.21,1541.38
1,4,00:00,10.35,-0.14,24.75,39.12,40.95,1.01,1.01,1.01,-0.27,1487.43
1,4,00:10,9.85,-4.79,24.58,39.17,39.97,1,1,1,-0.16,1408.76
1,4,00:20,9.48,-4.23,24.34,38.95,33.32,1,1,1,-0.23,1332.42
1,4,00:30,10.45,-5.1,24.08,39.07,33.32,1.01,1.01,1.01,-0.17,1516.19
1,4,00:40,11.09,-3.53,23.93,38.97,33.32,1.04,1.04,1.04,-0.18,1545.16
1,4,00:50,10.22,-0.71,23.89,38.91,29.38,1,1,1,-0.23,1433.15
1,4,01:00,10.65,-2.04,23.87,38.79,31.36,1.02,1.02,1.02,-0.23,1522.86
1,4,01:10,10.8,3.94,23.9,38.79,25.74,1.02,1.02,1.02,-0.26,1507.72
1,4,01:20,11.68,3.43,23.9,38.77,25.69,1.06,1.06,1.06,-0.27,1530.63
1,4,01:30,11.68,4.31,23.82,38.62,26.07,1.06,1.06,1.06,-0.23,1529.87
1,4,01:40,11.92,-4.81,23.64,38.43,33.35,1.07,1.07,1.07,-0.23,1528.03
1,4,01:50,12.31,-3.73,23.53,38.37,33.35,1.08,1.08,1.08,-0.23,1516.26
1,4,02:00,12.38,-5.75,23.49,38.21,33.35,1.08,1.08,1.08,-0.19,1508.51
1,4,02:10,13.24,-9.22,23.39,37.84,33.35,1.09,1.09,1.09,-0.23,1522.04
1,4,02:20,13.33,0.02,23.29,37.64,23.18,1.1,1.1,1.1,-0.21,1541.77
1,4,02:30,13.27,1.18,23.29,37.66,22.64,1.1,1.1,1.1,-0.26,1538.77
1,4,02:40,13.18,-0.54,23.29,37.59,22.64,1.1,1.1,1.1,-0.24,1544.76
1,4,02:50,12.75,-1.42,23.22,37.59,22.64,1.09,1.09,1.09,-0.24,1548.32
1,4,03:00,12.58,-4.64,23.14,37.56,22.64,1.09,1.09,1.09,-0.26,1543.95
1,4,03:10,12.95,-3.59,23.1,37.57,22.64,1.09,1.09,1.09,-0.26,1549.95
1,4,03:20,12.83,-2.92,23.19,37.59,22.64,1.09,1.09,1.09,-0.22,1549.37
1,4,03:30,12.53,-1.31,23.1,37.59,22.64,1.09,1.09,1.09,-0.2,1541.74
1,4,03:40,12.41,1.16,23.08,37.6,22.64,1.08,1.08,1.08,-0.29,1548.14
1,4,03:50,12.19,1.08,22.98,37.6,22.64,1.08,1.08,1.08,-0.23,1534.34
1,4,04:00,12.51,-1.74,22.92,37.59,22.64,1.09,1.09,1.09,-0.21,1542.27
1,4,04:10,12.33,0.44,22.9,37.59,22.64,1.08,1.08,1.08,-0.26,1544.26
1,4,04:20,11.91,-0.17,22.89,37.59,22.64,1.08,1.08,1.08,-0.25,1536.76
1,4,04:30,12.24,1.7,22.8,37.57,22.64,1.08,1.08,1.08,-0.2,1541.44
1,4,04:40,11.98,4.76,22.7,37.43,22.64,1.07,1.07,1.07,-0.19,1519.26
1,4,04:50,11.53,2.72,22.56,37.4,22.64,1.06,1.06,1.06,-0.26,1534.93
1,4,05:00,11.33,3.89,22.43,37.37,22.64,1.05,1.05,1.05,-0.24,1537.44
1,4,05:10,11.77,4.85,22.35,37.28,22.64,1.07,1.07,1.07,-0.2,1513.67
1,4,05:20,11.5,1.51,22.37,37.27,22.64,1.06,1.06,1.06,-0.31,1524.67
1,4,05:30,11.24,0.25,22.29,37.26,22.64,1.06,1.06,1.06,-0.25,1519.99
1,4,05:40,11.21,-0.89,22.29,37.23,22.64,1.05,1.05,1.05,-0.22,1535.97
1,4,05:50,11.55,-1.26,22.28,37.19,22.64,1.07,1.07,1.07,-0.22,1451.01
1,4,06:00,11.55,-3.33,22.2,37.09,22.64,1.06,1.06,1.06,-0.2,1544.67
1,4,06:10,11.77,-0.78,22.14,37.09,22.64,1.07,1.07,1.07,-0.21,1531.91
1,4,06:20,11.73,0.17,22.09,37.05,22.64,1.07,1.07,1.07,-0.26,1546.11
1,4,06:30,12.02,1.48,22.03,37.05,22.64,1.07,1.07,1.07,-0.24,1531.58
1,4,06:40,12.54,0.68,22.07,36.99,22.64,1.09,1.09,1.09,-0.24,1529.86
1,4,06:50,12.13,3.37,22.1,36.81,22.64,1.08,1.08,1.08,-0.24,1532.37
1,4,07:00,12.27,3.93,22.1,36.79,22.64,1.08,1.08,1.08,-0.25,1502.28
1,4,07:10,12.29,5.52,22.01,36.77,22.64,1.08,1.08,1.08,-0.24,1532.38
1,4,07:20,12.3,5.98,22,36.7,22.64,1.08,1.08,1.08,-0.23,1530.89
1,4,07:30,12.2,6.12,22,36.7,22.64,1.08,1.08,1.08,-0.22,1512.48
1,4,07:40,12.47,6.88,22.02,36.7,22.64,1.08,1.08,1.08,-0.21,1533.52
1,4,07:50,11.57,-2.16,22.1,36.52,32.3,1.06,1.06,1.06,-0.2,1500
1,4,08:00,11.35,-2.65,22.1,36.66,33.35,1.06,1.06,1.06,-0.25,1534.57
1,4,08:10,11.05,-0.44,22.2,36.84,33.35,1.05,1.05,1.05,-0.22,1491.23
1,4,08:20,11.28,5.31,22.29,37.03,33.4,1.06,1.06,1.06,-0.21,1465.61
1,4,08:30,11.02,-3.69,22.45,37.05,40.98,1.05,1.05,1.05,-0.25,1465.49
1,4,08:40,11.07,-4.68,22.58,37.2,41.01,1.04,1.04,1.04,-0.17,1519.31
1,4,08:50,11.37,-1.28,22.71,37.29,37.68,1.06,1.06,1.06,-0.24,1507.73
1,4,09:00,11.89,-0.38,22.85,37.49,38.79,1.07,1.07,1.07,-0.19,1510.99
1,4,09:10,12.66,-3.11,22.94,37.41,41.28,1.09,1.09,1.09,-0.27,1528.67
1,4,09:20,12.66,-5.57,23.12,37.43,41.29,1.09,1.09,1.09,-0.27,1504.16
1,4,09:30,11.27,-1.67,23.3,37.52,39.52,1.05,1.05,1.05,-0.25,1510.82
1,4,09:40,11.01,-0.74,23.64,37.86,40.98,1.42,1.42,1.42,-0.06,737.9
1,4,09:50,12.51,-2.75,23.97,38.01,40.98,1.08,1.08,1.08,-0.22,1549.66
1,4,10:00,12.01,-0.22,23.97,37.73,40.62,1.07,1.07,1.07,-0.23,1549.27
1,4,10:10,12.72,3.54,24.21,37.95,41.13,1.09,1.09,1.09,-0.2,1549.99
1,4,10:20,12.47,-5.79,24.41,38.16,43.18,1.08,1.08,1.08,-0.19,1549.33
1,4,10:30,12.25,-1.47,24.72,38.35,40.18,1.07,1.07,1.07,-0.22,1542.44
1,4,10:40,12.03,-2.17,25.05,38.56,39.62,1.06,1.06,1.06,-0.18,1547.11
1,4,10:50,12.12,3.12,25.42,38.92,41.66,1.07,1.07,1.07,-0.2,1534.13
1,4,11:00,12.59,-2.71,25.7,39.17,46.08,1.08,1.08,1.08,-0.22,1540.59
1,4,11:10,11.79,-2.04,26,39.42,40.38,1.06,1.06,1.06,-0.2,1527.62
1,4,11:20,12.39,-0.41,26.36,39.83,45.43,1.07,1.07,1.07,-0.21,1549.75
1,4,11:30,12.15,-3.06,26.56,40.02,49.13,1.06,1.06,1.06,-0.23,1542.67
1,4,11:40,12.36,-2.05,26.87,40.29,41.58,1.07,1.07,1.07,-0.24,1534.5
1,4,11:50,12.73,3.38,27.24,40.58,42.04,1.08,1.08,1.08,-0.17,1542.86
1,4,12:00,12.64,-0.82,27.57,40.85,50.46,1.08,1.08,1.08,-0.19,1549.09
1,4,12:10,12.69,0.27,27.75,41.04,44.51,1.08,1.08,1.08,-0.22,1528.23
1,4,12:20,13.02,0.37,27.9,41.23,50.06,1.08,1.08,1.08,-0.24,1545.66
1,4,12:30,12.68,2.6,28.15,41.35,47.25,1.08,1.08,1.08,-0.24,1542.25
1,4,12:40,12.65,1.26,28.38,41.59,53.47,1.08,1.08,1.08,-0.19,1535.52
1,4,12:50,12.53,-0.02,28.55,41.78,47.19,1.08,1.08,1.08,-0.25,1548.12
1,4,13:00,12.55,1.59,28.78,42.05,49.76,1.08,1.08,1.08,-0.27,1541.3
1,4,13:10,12.11,0.51,29.14,42.25,57.61,1.07,1.07,1.07,-0.25,1537.33
1,4,13:20,11.81,0.48,29.39,42.54,47.09,1.06,1.06,1.06,-0.21,1535.8
1,4,13:30,11.6,2.46,29.4,42.85,51.72,1.05,1.05,1.05,-0.25,1508.34
1,4,13:40,10.7,-1.64,29.52,42.9,51.23,1.03,1.03,1.03,-0.23,1454.43
1,4,13:50,11.21,1.62,29.69,43.03,53.67,1.03,1.03,1.03,-0.21,1484.15
1,4,14:00,10.7,0.97,30.06,43.32,44.62,1.02,1.02,1.02,-0.24,1421.67
1,4,14:10,10.35,-1.28,30.45,43.7,45.54,1.01,1.01,1.01,-0.24,1376.67
1,4,14:20,10.46,1.07,30.6,43.82,41.48,1.01,1.01,1.01,-0.25,1403.2
1,4,14:30,10.94,-0.53,30.82,43.98,53.38,1.03,1.03,1.03,-0.18,1432.98
1,4,14:40,9.29,0.33,30.88,43.95,50.54,1,1,1,-0.25,1217.49
1,4,14:50,9.46,0.85,31.03,44,55.19,1.01,1.01,1.01,-0.18,1226.49
1,4,15:00,9.29,0.94,31.25,44.25,56.01,1.01,1.01,1.01,-0.26,1170.47
1,4,15:10,9.8,-0.11,31.49,44.49,57.03,1.01,1.01,1.01,-0.15,1248.72
1,4,15:20,8.04,1.02,31.63,44.43,50.1,1,1,1,-0.23,909.24
1,4,15:30,8.48,1.09,31.86,44.6,47.6,1,1,1,-0.25,976.12
1,4,15:40,8.72,0.92,31.96,44.69,50.69,1,1,1,-0.24,1032.1
1,4,15:50,8.12,-2.48,31.9,44.42,54.76,1,1,1,-0.25,920.02
1,4,16:00,6.96,0.91,31.96,44.39,53.41,1,1,1,-0.25,641.61
1,4,16:10,7.45,-2.7,31.96,44.29,56.23,1,1,1,-0.33,810.13
1,4,16:20,7.27,-0.93,31.98,44.29,50.57,1,1,1,-0.21,687.06
1,4,16:30,5.97,-1.56,31.92,44.18,55.49,1,1,1,-0.27,472.67
1,4,16:40,6.7,-1.54,31.99,43.92,47.21,1,1,1,-0.26,645.02
1,4,16:50,6.11,2.58,31.99,43.73,46.92,1,1,1,-0.26,512
1,4,17:00,6.18,-0.97,31.99,43.61,62.29,1,1,1,-0.23,495.29
1,4,17:10,6.09,-0.59,31.9,43.49,44.4,1,1,1,-0.27,458.63
1,4,17:20,6.01,1.44,31.9,43.26,37.13,0.99,0.99,0.99,-0.22,491.58
1,4,17:30,5.85,0.85,31.92,42.98,55.09,0.99,0.99,0.99,-0.26,436.32
1,4,17:40,5.47,1.99,31.93,42.9,51.08,1,1,1,-0.24,414.8
1,4,17:50,5.67,-0.49,32,42.82,48.38,0.99,0.99,0.99,-0.24,427.89
1,4,18:00,5.95,-0.41,32.08,42.67,60.55,0.99,0.99,0.99,-0.28,434.48
1,4,18:10,5.45,0.9,31.98,42.57,53.58,0.99,0.99,0.99,-0.23,382.58
1,4,18:20,6.21,-0.86,31.89,42.41,55.69,1,1,1,-0.24,489.54
1,4,18:30,6.53,-1.73,31.79,42.21,54.78,0.99,0.99,0.99,-0.25,565.94
1,4,18:40,5.95,-0.82,31.71,42.06,55.29,1,1,1,-0.24,442.22
1,4,18:50,5.5,-0.26,31.68,41.99,61.43,0.99,0.99,0.99,-0.24,379.68
1,4,19:00,5.44,-1.58,31.6,41.76,54.47,0.99,0.99,0.99,-0.26,366.42
1,4,19:10,5.82,-0.23,31.59,41.78,69.04,0.99,0.99,0.99,-0.27,402.37
1,4,19:20,5.03,1.86,31.56,41.46,67.23,0.99,0.99,0.99,-0.27,294.14
1,4,19:30,5.73,-0.59,31.4,41.35,64.86,0.99,0.99,0.99,-0.25,387.23
1,4,19:40,5.37,0.65,31.29,41.23,71.53,0.99,0.99,0.99,-0.23,340.66
1,4,19:50,5.99,0.29,31.19,40.91,70,0.99,0.99,0.99,-0.26,413.34
1,4,20:00,6.26,-1.17,31.07,40.97,69.28,1,1,1,-0.26,471.07
1,4,20:10,6.14,1.37,30.99,40.77,69.28,1,1,1,-0.25,440.83
1,4,20:20,6.02,-3.51,30.85,40.62,69.28,0.99,0.99,0.99,-0.24,405.66
1,4,20:30,5.2,-4.42,30.77,40.38,69.28,0.99,0.99,0.99,-0.23,297.2
1,4,20:40,5.08,-2.3,30.62,40.15,62.18,0.99,0.99,0.99,-0.22,276.93
1,4,20:50,4.76,-4.88,30.53,39.95,61.69,0.99,0.99,0.99,-0.23,238.54
1,4,21:00,5.35,-1.54,30.43,39.85,54.06,0.99,0.99,0.99,-0.23,303.17
1,4,21:10,5.42,-2.46,30.38,39.79,49.61,0.99,0.99,0.99,-0.24,320.32
1,4,21:20,5.04,-2.98,30.28,39.61,42.94,0.99,0.99,0.99,-0.24,280.08
1,4,21:30,4.59,-3.35,30.17,39.35,34.56,0.99,0.99,0.99,-0.23,227.73
1,4,21:40,6.28,-1.93,29.97,39.3,12.21,0.99,0.99,0.99,-0.27,488.45
1,4,21:50,7.78,4.22,29.92,39.71,9.25,1,1,1,-0.27,802.05
1,4,22:00,8.83,0.78,29.87,39.79,12.2,1,1,1,-0.2,1074.46
1,4,22:10,9.07,-0.36,29.7,39.77,17.79,1,1,1,-0.19,1079.95
1,4,22:20,8.71,-4.48,29.61,39.74,19.79,1,1,1,-0.25,1033.42
1,4,22:30,8.99,-5.03,29.44,39.94,19.86,1,1,1,-0.23,1095.11
1,4,22:40,9.07,-3.89,29.32,40.08,19.86,1,1,1,-0.25,1154.13
1,4,22:50,9.33,-2.81,29.13,40.15,16.73,1,1,1,-0.29,1191.08
1,4,23:00,9.25,1.05,28.96,40.22,12.31,1,1,1,-0.26,1184.36
1,4,23:10,8.85,-0.26,28.83,40.32,12.3,1,1,1,-0.27,1102.85
1,4,23:20,9.21,2.93,28.76,40.42,12.3,1,1,1,-0.2,1174.65
1,4,23:30,9.39,0.82,28.62,40.45,12.3,1,1,1,-0.26,1240.05
